artist_name, tag_name, tag_count_pct
Voices from the Lake,minimal techno,0.165385
Voices from the Lake,ambient,0.142308
Voices from the Lake,Ambient Techno,0.192308
Voodeux,minimal,0.296736
Voodeux,techno,0.181009
Wacker & Zittrich,minimal,0.294118
Wacker & Zittrich,techno,0.235294
Wacker & Zittrich,minimal techno,0.294118
Wareika,minimal,0.181818
Wareika,minimal techno,0.101818
Wareika,tech house,0.123636
Weekend Heroes,minimal techno,0.10495
Weekend Heroes,Progressive House,0.19802
White Zone,minimal,0.109354
White Zone,electronic,0.131752
Wighnomy Bros.,minimal techno,0.173913
Wighnomy Bros.,trance,0.217391
Wighnomy Brothers,minimal,0.212766
Wighnomy Brothers,techno,0.110638
Wighnomy Brothers,minimal techno,0.138298
Wighnomy Brothers,electronic,0.121277
Wighnomy Brothers & Robag Wruhme,minimal,0.240385
Wighnomy Brothers & Robag Wruhme,techno,0.146635
Williams,minimal,0.169421
Williams,minimal techno,0.107438
Williams,electronic,0.206612
Wolfgang Voigt,minimal,0.186567
Wolfgang Voigt,techno,0.130597
Wolfgang Voigt,ambient,0.154851
Worakls,minimal,0.234463
Worakls,techno,0.282486
Worakls,minimal techno,0.115819
Xenia Beliayeva,minimal,0.130515
Xenia Beliayeva,techno,0.183824
Xenia Beliayeva,minimal techno,0.110294
Xenia Beliayeva,electronic,0.150735
Xenia Beliayeva,electro,0.148897
Xhin,minimal,0.127424
Xhin,techno,0.277008
Xhin,minimal techno,0.149584
Xhin,electronic,0.144044
Xhin,idm,0.180055
Yagya,minimal,0.131579
Yagya,electronic,0.105263
Yagya,ambient,0.239234
Yagya,Ambient Techno,0.110048
Yakine,minimal,0.128364
Yakine,minimal techno,0.15528
Yakine,tech house,0.128364
Yakine,deep house,0.207039
Yakine,All,0.10352
Zander VT,minimal,0.261097
Zander VT,minimal techno,0.143603
Zander VT,electronic,0.114883
Zentex,minimal,0.277778
Zentex,techno,0.125
Zhao,minimal,0.217391
Zhao,techno,0.136957
Zhao,minimal techno,0.136957
Ziggy Kinder,minimal,0.21066
Ziggy Kinder,techno,0.104061
Ziggy Kinder,minimal techno,0.253807
Ziggy Kinder,electronic,0.104061
Ziggy Kinder,electronica,0.104061
Zoltan Solomon,minimal techno,0.146018
Zoltan Solomon,dub,0.19469
Zoltan Solomon,dub techno,0.221239
Zoltan Solomon,abstract,0.121681
Zoltan Solomon,hungarian,0.146018
Zoo Brazil,minimal,0.13943
Zoo Brazil,techno,0.13943
Zoo Brazil,electronic,0.149925
Zoo Brazil,House,0.104948
Zoo Brazil,tech house,0.101949
Zzzzra,minimal,0.167598
Zzzzra,electronic,0.103352
Zzzzra,ambient,0.145251
Zzzzra,dub techno,0.27933
[a]pendics.shuffle,minimal,0.249377
[a]pendics.shuffle,techno,0.114713
[a]pendics.shuffle,minimal techno,0.187032
[a]pendics.shuffle,electronic,0.114713
[a]pendics.shuffle,tech house,0.124688
[In]anace,minimal,0.121951
[In]anace,minimal techno,0.121951
Ø,minimal,0.206612
Ø,techno,0.103306
Ø,electronic,0.109504
Ø,ambient,0.159091
Ø,experimental,0.134298
Ø [Phase],techno,0.423729
Ø [Phase],minimal techno,0.322034
Ø [Phase],detroit techno,0.194915
